76
(16-66),FINAL,-0.3259,0.441,0,1.5645,3.8915,8.5816,4.0183,3.705,8.7456,6.3982,13.8,13.8,-8.5521,-5.0727,-9.8937,-13.898,-34.4996,-22.1685,-0.0018491,1.93E+00,6.41E-01,1.58E+01,5.24E+00,5.56E+01,1.85E+01,7.44E+01,2.47E+01,100,0.653984,80,0.863455629,0.136531832,1.25E-05,1.80E-08,1.72E-12,5.78E-16,0.209471132,0.789955338,0.000220394,0.000353012,8.30E-08,4.02E-08
(13-76),FINAL,1.165,1.8086,0,1.1747,2.003,4.2324,5.5347,1.1478,3.423,1.2044,13.8,13.8,-10.8969,-2.7809,-10.2686,-16.5599,-35.7228,-23.3917,-0.0000969,1.95E+00,6.48E-01,1.59E+01,5.30E+00,5.64E+01,1.88E+01,7.56E+01,2.52E+01,100,0.653335,80,0.93459465,0.065397686,7.66E-06,3.68E-09,4.06E-13,4.38E-16,0.281259663,0.718234547,0.000211161,0.000294507,8.33E-08,3.87E-08
(12-81),FINAL,0.675,2.3652,0,2.4113,3.3637,2.3431,1.3627,3.4355,4.1087,0.7537,13.8,13.8,-9.2179,-1.0457,-9.9631,-15.7403,-34.6333,-22.3022,-0.0011111,1.98E+00,6.56E-01,1.60E+01,5.33E+00,5.60E+01,1.86E+01,7.46E+01,2.49E+01,100,0.649774,80,0.76219294,0.237787033,2.00E-05,1.21E-09,1.02E-13,1.47E-14,0.112418563,0.887469967,9.10E-05,2.04E-05,1.78E-09,1.81E-10
(10-87),FINAL,-4.9333,-2.7586,0,2.91,2.3413,2.9751,14.0235,3.6052,2.7121,4.0742,13.8,13.8,-9.8407,-0.4005,-13.1104,-14.1078,-39.0012,-26.6701,-0.0001473,1.97E+00,6.56E-01,1.61E+01,5.36E+00,5.67E+01,1.89E+01,7.58E+01,2.53E+01,100,0.648651,80,0.72092294,0.279068104,8.92E-06,3.82E-08,1.32E-12,1.32E-15,0.072272177,0.926569839,0.000126229,0.001031322,1.24E-07,3.10E-07
(19-89),FINAL,2.1789,3.0221,0,0.4612,3.1963,7.6327,5.0603,2.5868,4.8408,0.2847,13.8,13.8,-11.7359,-5.8065,-12.4601,-16.2287,-34.9972,-22.6661,-0.0001472,1.98E+00,6.58E-01,1.62E+01,5.40E+00,5.79E+01,1.93E+01,7.80E+01,2.60E+01,100,0.640892,80,0.867802726,0.13219174,5.53E-06,6.59E-09,3.17E-13,2.51E-15,0.226910579,0.772603997,0.000152392,0.000332929,6.11E-08,4.18E-08
(13-95),FINAL,1.0806,1.6593,0,1.665,3.4329,1.1176,5.1531,8.246,7.4762,0.6655,13.8,13.8,-12.9599,-0.2148,-11.6055,-15.5651,-34.1016,-21.7705,-0.0001207,1.97E+00,6.57E-01,1.62E+01,5.39E+00,5.77E+01,1.92E+01,7.77E+01,2.59E+01,100,0.640335,80,0.89662311,0.103350272,2.66E-05,6.07E-08,1.48E-11,1.45E-13,0.256287655,0.74098631,0.000955881,0.00176575,2.75E-06,1.66E-06
(2-98),FINAL,-0.4198,2.2877,0,2.1407,6.432,6.5183,3.358,0.9099,5.0689,7.399,13.8,13.8,-10.229,-5.1522,-10.7599,-18.1361,-35.1516,-22.8205,-0.0014515,1.86E+00,6.18E-01,1.54E+01,5.11E+00,5.60E+01,1.86E+01,7.62E+01,2.54E+01,100,0.639959,80,0.72769114,0.272167415,0.000141383,6.20E-08,3.21E-11,1.33E-15,0.087732024,0.910364859,0.000696428,0.001205332,7.99E-07,5.57E-07
(6-0),FINAL,-0.2516,0.7257,0,2.5767,4.7891,4.8803,5.2989,1.3554,7.93,2.5035,13.8,13.8,-11.9695,-3.5357,-14.1018,-15.7547,-35.4678,-23.1367,-0.0007573,1.86E+00,6.21E-01,1.55E+01,5.16E+00,5.75E+01,1.92E+01,7.89E+01,2.63E+01,100,0.632842,80,0.823098754,0.176872836,2.83E-05,9.20E-08,1.73E-11,9.32E-14,0.190256691,0.805736252,0.001022341,0.002976883,4.08E-06,3.75E-06
(14-4),FINAL,-1.3283,-0.8018,0,4.1294,4.2453,2.8929,5.431,2.2866,7.0482,2.9566,13.8,13.8,-10.8837,-3.2126,-11.7148,-14.8078,-35.1668,-22.8357,-0.0003184,1.96E+00,6.52E-01,1.61E+01,5.36E+00,5.80E+01,1.93E+01,7.83E+01,2.61E+01,100,0.632829,80,0.886028484,0.113922083,4.93E-05,1.80E-07,8.30E-11,8.18E-13,0.25319923,0.738512669,0.002817852,0.005436597,2.11E-05,1.26E-05
(5-82),FINAL,2.2764,2.5702,0,2.2606,3.5799,2.8144,5.8517,8.7168,3.872,0.1487,13.8,13.8,-11.4831,-6.004,-11.626,-16.1702,-33.2011,-20.87,-0.0008533,1.88E+00,6.26E-01,1.55E+01,5.15E+00,5.57E+01,1.86E+01,7.54E+01,2.51E+01,100,0.629513,80,0.9628881,0.037096587,1.53E-05,2.34E-08,1.01E-11,5.05E-15,0.333374989,0.663978663,0.001168128,0.001474758,2.47E-06,9.88E-07
(10-16),FINAL,0.7672,1.0092,0,0.7348,4.4742,2.5045,5.5389,2.7403,6.7362,6.4194,13.8,13.8,-11.3686,-4.7685,-10.942,-14.4472,-33.1243,-20.7932,-0.0003883,1.95E+00,6.50E-01,1.60E+01,5.34E+00,5.76E+01,1.92E+01,7.76E+01,2.59E+01,100,0.627408,80,0.933205133,0.066769898,2.49E-05,1.14E-07,4.54E-11,6.94E-15,0.305797265,0.687725902,0.002603262,0.003854962,1.28E-05,5.76E-06
(4-35),FINAL,-0.3259,0.2198,0,2.0849,2.3174,3.5014,6.9287,0.4431,4.6211,7.0372,13.8,13.8,-12.4289,-2.6696,-15.5835,-14.6226,-36.2858,-23.9547,-0.0003573,1.89E+00,6.30E-01,1.56E+01,5.20E+00,5.69E+01,1.90E+01,7.73E+01,2.58E+01,100,0.625808,80,0.873543474,0.126451383,5.06E-06,8.59E-08,3.89E-12,5.68E-14,0.247735954,0.748680165,0.001112441,0.002465317,3.67E-06,2.46E-06
(12-12),FINAL,-0.7909,1.6146,0,3.7665,5.0857,4.92,5.106,2.1585,5.0843,4.4534,13.8,13.8,-10.4868,-5.0087,-10.7565,-16.7872,-34.3588,-22.0277,-0.0009867,1.98E+00,6.58E-01,1.63E+01,5.40E+00,5.82E+01,1.94E+01,7.84E+01,2.61E+01,100,0.625239,80,0.698221325,0.301559125,0.000219274,2.75E-07,1.78E-10,5.46E-13,0.072982511,0.917701563,0.001266383,0.008019889,9.76E-06,1.99E-05
(11-68),FINAL,1.3452,1.4729,0,1.088,2.8315,3.416,5.7898,3.4337,6.6212,7.8541,13.8,13.8,-17.1825,-3.8889,-17.5225,-13.6223,-32.679,-20.3479,-0.0011644,1.98E+00,6.56E-01,1.63E+01,5.43E+00,5.94E+01,1.98E+01,8.08E+01,2.69E+01,100,0.623087,80,0.947705275,0.052285636,9.01E-06,7.48E-08,1.28E-11,2.04E-14,0.324618196,0.671794636,0.001508334,0.002073269,3.94E-06,1.63E-06
(7-47),FINAL,-0.7417,2.5004,0,0.1393,3.4898,4.9922,5.6125,2.3621,8.2515,13.3648,13.8,13.8,-14.1398,-4.512,-13.913,-17.493,-36.4308,-24.0997,-0.0001456,1.97E+00,6.57E-01,1.62E+01,5.39E+00,5.80E+01,1.93E+01,7.81E+01,2.60E+01,100,0.621661,80,0.66931067,0.330664572,2.47E-05,4.38E-08,3.15E-12,1.44E-12,0.047649675,0.950603104,0.000126384,0.001619929,1.83E-07,7.24E-07
(2-30),FINAL,2.0513,3.5792,0,1.6723,2.7776,6.2491,3.6843,1.9961,1.8222,2.6049,13.8,13.8,-9.6326,-6.4857,-11.4718,-16.1345,-35.0287,-22.6976,-0.0007658,2.01E+00,6.68E-01,1.63E+01,5.43E+00,5.69E+01,1.89E+01,7.57E+01,2.52E+01,100,0.620201,80,0.752141039,0.247853574,5.38E-06,3.90E-09,8.37E-14,3.10E-16,0.131940339,0.867979212,3.32E-05,4.72E-05,1.52E-09,6.61E-10
(20-65),FINAL,0.4995,0.9597,0,1.4024,0.7619,10.2751,7.3345,5.3707,0.4148,1.0227,13.8,13.8,-8.7065,-2.254,-9.6059,-15.1542,-36.7159,-24.3848,-0.0001772,1.94E+00,6.46E-01,1.60E+01,5.32E+00,5.78E+01,1.92E+01,7.82E+01,2.61E+01,100,0.619869,80,0.890062666,0.109934869,2.46E-06,1.29E-10,5.93E-15,1.82E-15,0.270193517,0.729777968,2.31E-05,5.43E-06,1.46E-10,1.16E-11
(19-17),FINAL,2.0116,2.695,0,1.0924,2.1181,4.332,5.56,6.6119,3.2306,0.5546,13.8,13.8,-9.7034,-5.9166,-10.0368,-15.5837,-35.3033,-22.9722,-0.0000854,1.94E+00,6.46E-01,1.59E+01,5.30E+00,5.68E+01,1.89E+01,7.64E+01,2.55E+01,100,0.606492,80,0.842763507,0.157232614,3.88E-06,2.89E-09,7.41E-14,1.57E-15,0.236271617,0.763550538,6.61E-05,0.00011169,8.38E-09,4.33E-09
(6-57),FINAL,3.3606,3.4878,0,3.1019,1.2468,8.8883,5.3097,0.8778,4.0981,8.3052,13.8,13.8,-10.8283,-5.7144,-12.6883,-16.09,-32.4939,-20.1628,-0.0006495,1.95E+00,6.49E-01,1.61E+01,5.35E+00,5.85E+01,1.95E+01,7.94E+01,2.65E+01,100,0.602549,80,0.968307777,0.031682223,9.99E-06,1.16E-08,3.77E-12,5.64E-15,0.365759128,0.632617816,0.000791135,0.000830494,1.06E-06,3.64E-07
(14-79),FINAL,-0.0675,0.3326,0,0.5477,2.8904,8.0213,4.7688,1.8141,8.3848,2.4015,13.8,13.8,-10.5807,-6.617,-9.6395,-15.6593,-36.7677,-24.4366,-0.0001367,1.92E+00,6.41E-01,1.59E+01,5.28E+00,5.75E+01,1.91E+01,7.79E+01,2.60E+01,100,0.602537,80,0.893100629,0.106892202,7.16E-06,9.83E-09,6.58E-13,3.07E-16,0.290563701,0.70874383,0.000270646,0.00042162,1.38E-07,6.51E-08
(19-73),FINAL,0.252,0.6729,0,3.227,4.8519,1.8514,5.0159,4.6488,7.7492,0.9857,13.8,13.8,-10.5814,-2.7053,-11.2503,-15.2931,-34.4704,-22.1393,-0.0014059,1.92E+00,6.38E-01,1.56E+01,5.19E+00,5.44E+01,1.81E+01,7.25E+01,2.41E+01,100,0.600061,80,0.880575632,0.119388468,3.58E-05,7.43E-08,2.53E-11,1.68E-13,0.280514505,0.715422357,0.001533227,0.002520611,6.10E-06,3.20E-06
